nose_x,nose_y,neck_x,neck_y,Rshoulder_x,Rshoulder_y,Relbow_x,Relbow_y,Rwrist_x,Rwrist_y,Lshoulder_x,Lshoulder_y,Lelbow_x,Lelbow_y,Lwrist_x,Lwrist_y,Rhip_x,Rhip_y,Rknee_x,Rknee_y,Rankle_x,Rankle_y,Lhip_x,Lhip_y,Lknee_x,Lknee_y,Lankle_x,Lankle_y,Reye_x,Reye_y,Leye_x,Leye_y,Rear_x,Rear_y,Lear_x,Lear_y,class
0.713333333,0.346666667,0.726666667,0.413333333,0.68,0.42,0.68,0.513333333,0.666666667,0.58,0.766666667,0.406666667,0.786666667,0.493333333,0.806666667,0.56,0.713333333,0.573333333,0.726666667,0.7,0.74,0.82,0.766666667,0.566666667,0.766666667,0.693333333,0.773333333,0.8,0.7,0.333333333,0.72,0.333333333,0.693333333,0.346666667,0.74,0.34,0
0.713333333,0.346666667,0.726666667,0.413333333,0.68,0.42,0.68,0.513333333,0.666666667,0.58,0.766666667,0.406666667,0.786666667,0.493333333,0.806666667,0.56,0.713333333,0.573333333,0.726666667,0.7,0.74,0.82,0.766666667,0.566666667,0.766666667,0.693333333,0.773333333,0.8,0.7,0.333333333,0.72,0.333333333,0.693333333,0.346666667,0.74,0.34,0
0.713333333,0.346666667,0.726666667,0.413333333,0.68,0.42,0.68,0.513333333,0.666666667,0.58,0.766666667,0.406666667,0.786666667,0.493333333,0.806666667,0.56,0.713333333,0.573333333,0.726666667,0.7,0.74,0.82,0.766666667,0.566666667,0.766666667,0.693333333,0.773333333,0.8,0.7,0.333333333,0.72,0.333333333,0.693333333,0.346666667,0.74,0.34,0
0.713333333,0.346666667,0.726666667,0.413333333,0.68,0.42,0.68,0.513333333,0.666666667,0.58,0.766666667,0.406666667,0.786666667,0.493333333,0.806666667,0.56,0.713333333,0.573333333,0.726666667,0.7,0.74,0.82,0.766666667,0.566666667,0.766666667,0.693333333,0.773333333,0.8,0.7,0.333333333,0.72,0.333333333,0.693333333,0.346666667,0.74,0.34,0
0.713333333,0.346666667,0.726666667,0.413333333,0.68,0.42,0.68,0.513333333,0.666666667,0.58,0.766666667,0.406666667,0.786666667,0.493333333,0.806666667,0.56,0.713333333,0.573333333,0.726666667,0.7,0.74,0.82,0.766666667,0.566666667,0.766666667,0.693333333,0.773333333,0.8,0.7,0.333333333,0.72,0.333333333,0.693333333,0.346666667,0.74,0.34,0
0.713333333,0.346666667,0.726666667,0.413333333,0.68,0.42,0.68,0.513333333,0.666666667,0.58,0.766666667,0.406666667,0.786666667,0.493333333,0.806666667,0.56,0.713333333,0.573333333,0.726666667,0.7,0.74,0.82,0.766666667,0.566666667,0.766666667,0.693333333,0.773333333,0.8,0.7,0.333333333,0.72,0.333333333,0.693333333,0.346666667,0.74,0.34,0
0.693333333,0.346666667,0.7,0.413333333,0.653333333,0.42,0.64,0.52,0.626666667,0.58,0.74,0.406666667,0.76,0.506666667,0.766666667,0.58,0.666666667,0.586666667,0.653333333,0.7,0.693333333,0.82,0.726666667,0.586666667,0.726666667,0.706666667,0.726666667,0.826666667,0.68,0.333333333,0.7,0.333333333,0.673333333,0.34,0.72,0.333333333,0
0.693333333,0.346666667,0.7,0.413333333,0.653333333,0.42,0.64,0.52,0.626666667,0.58,0.74,0.406666667,0.76,0.506666667,0.766666667,0.58,0.666666667,0.586666667,0.653333333,0.7,0.693333333,0.82,0.726666667,0.586666667,0.726666667,0.706666667,0.726666667,0.826666667,0.68,0.333333333,0.7,0.333333333,0.673333333,0.34,0.72,0.333333333,0
0.693333333,0.346666667,0.7,0.413333333,0.653333333,0.42,0.64,0.52,0.626666667,0.58,0.74,0.406666667,0.76,0.506666667,0.766666667,0.58,0.666666667,0.586666667,0.653333333,0.7,0.693333333,0.82,0.726666667,0.586666667,0.726666667,0.706666667,0.726666667,0.826666667,0.68,0.333333333,0.7,0.333333333,0.673333333,0.34,0.72,0.333333333,0
0.693333333,0.346666667,0.7,0.413333333,0.653333333,0.42,0.64,0.52,0.626666667,0.58,0.74,0.406666667,0.76,0.506666667,0.766666667,0.58,0.666666667,0.586666667,0.653333333,0.7,0.693333333,0.82,0.726666667,0.586666667,0.726666667,0.706666667,0.726666667,0.826666667,0.68,0.333333333,0.7,0.333333333,0.673333333,0.34,0.72,0.333333333,0
0.693333333,0.346666667,0.7,0.413333333,0.653333333,0.42,0.64,0.52,0.626666667,0.58,0.74,0.406666667,0.76,0.506666667,0.766666667,0.58,0.666666667,0.586666667,0.653333333,0.7,0.693333333,0.82,0.726666667,0.586666667,0.726666667,0.706666667,0.726666667,0.826666667,0.68,0.333333333,0.7,0.333333333,0.673333333,0.34,0.72,0.333333333,0
0.693333333,0.346666667,0.7,0.413333333,0.653333333,0.42,0.64,0.52,0.626666667,0.58,0.74,0.406666667,0.76,0.506666667,0.766666667,0.58,0.666666667,0.586666667,0.653333333,0.7,0.693333333,0.82,0.726666667,0.586666667,0.726666667,0.706666667,0.726666667,0.826666667,0.68,0.333333333,0.7,0.333333333,0.673333333,0.34,0.72,0.333333333,0
0.693333333,0.346666667,0.7,0.413333333,0.653333333,0.42,0.64,0.52,0.626666667,0.58,0.74,0.406666667,0.76,0.506666667,0.766666667,0.58,0.666666667,0.586666667,0.653333333,0.7,0.693333333,0.82,0.726666667,0.586666667,0.726666667,0.706666667,0.726666667,0.826666667,0.68,0.333333333,0.7,0.333333333,0.673333333,0.34,0.72,0.333333333,0
0.693333333,0.346666667,0.7,0.413333333,0.653333333,0.42,0.64,0.52,0.626666667,0.58,0.74,0.406666667,0.76,0.506666667,0.766666667,0.58,0.666666667,0.586666667,0.653333333,0.7,0.693333333,0.82,0.726666667,0.586666667,0.726666667,0.706666667,0.726666667,0.826666667,0.68,0.333333333,0.7,0.333333333,0.673333333,0.34,0.72,0.333333333,0
0.693333333,0.346666667,0.7,0.413333333,0.653333333,0.42,0.64,0.52,0.626666667,0.58,0.74,0.406666667,0.76,0.506666667,0.766666667,0.58,0.666666667,0.586666667,0.653333333,0.7,0.693333333,0.82,0.726666667,0.586666667,0.726666667,0.706666667,0.726666667,0.826666667,0.68,0.333333333,0.7,0.333333333,0.673333333,0.34,0.72,0.333333333,0
0.693333333,0.346666667,0.7,0.413333333,0.653333333,0.42,0.64,0.52,0.626666667,0.58,0.74,0.406666667,0.76,0.506666667,0.766666667,0.58,0.666666667,0.586666667,0.653333333,0.7,0.693333333,0.82,0.726666667,0.586666667,0.726666667,0.706666667,0.726666667,0.826666667,0.68,0.333333333,0.7,0.333333333,0.673333333,0.34,0.72,0.333333333,0
0.693333333,0.346666667,0.7,0.413333333,0.653333333,0.42,0.64,0.52,0.626666667,0.58,0.74,0.406666667,0.76,0.506666667,0.766666667,0.58,0.666666667,0.586666667,0.653333333,0.7,0.693333333,0.82,0.726666667,0.586666667,0.726666667,0.706666667,0.726666667,0.826666667,0.68,0.333333333,0.7,0.333333333,0.673333333,0.34,0.72,0.333333333,0
0.693333333,0.346666667,0.7,0.413333333,0.653333333,0.42,0.64,0.52,0.626666667,0.58,0.74,0.406666667,0.76,0.506666667,0.766666667,0.58,0.666666667,0.586666667,0.653333333,0.7,0.693333333,0.82,0.726666667,0.586666667,0.726666667,0.706666667,0.726666667,0.826666667,0.68,0.333333333,0.7,0.333333333,0.673333333,0.34,0.72,0.333333333,0
0.693333333,0.346666667,0.7,0.413333333,0.653333333,0.42,0.64,0.52,0.626666667,0.58,0.74,0.406666667,0.76,0.506666667,0.766666667,0.58,0.666666667,0.586666667,0.653333333,0.7,0.693333333,0.82,0.726666667,0.586666667,0.726666667,0.706666667,0.726666667,0.826666667,0.68,0.333333333,0.7,0.333333333,0.673333333,0.34,0.72,0.333333333,0
0.693333333,0.346666667,0.7,0.413333333,0.653333333,0.42,0.64,0.52,0.626666667,0.58,0.74,0.406666667,0.76,0.506666667,0.766666667,0.58,0.666666667,0.586666667,0.653333333,0.7,0.693333333,0.82,0.726666667,0.586666667,0.726666667,0.706666667,0.726666667,0.826666667,0.68,0.333333333,0.7,0.333333333,0.673333333,0.34,0.72,0.333333333,0
0.693333333,0.346666667,0.7,0.413333333,0.653333333,0.42,0.64,0.52,0.626666667,0.58,0.74,0.406666667,0.76,0.506666667,0.766666667,0.58,0.666666667,0.586666667,0.653333333,0.7,0.693333333,0.82,0.726666667,0.586666667,0.726666667,0.706666667,0.726666667,0.826666667,0.68,0.333333333,0.7,0.333333333,0.673333333,0.34,0.72,0.333333333,0
0.693333333,0.346666667,0.7,0.413333333,0.653333333,0.42,0.64,0.52,0.626666667,0.58,0.74,0.406666667,0.76,0.506666667,0.766666667,0.58,0.666666667,0.586666667,0.653333333,0.7,0.693333333,0.82,0.726666667,0.586666667,0.726666667,0.706666667,0.726666667,0.826666667,0.68,0.333333333,0.7,0.333333333,0.673333333,0.34,0.72,0.333333333,0
0.693333333,0.346666667,0.7,0.413333333,0.653333333,0.42,0.64,0.52,0.626666667,0.58,0.74,0.406666667,0.76,0.506666667,0.766666667,0.58,0.666666667,0.586666667,0.653333333,0.7,0.693333333,0.82,0.726666667,0.586666667,0.726666667,0.706666667,0.726666667,0.826666667,0.68,0.333333333,0.7,0.333333333,0.673333333,0.34,0.72,0.333333333,0
0.693333333,0.346666667,0.7,0.413333333,0.653333333,0.42,0.64,0.52,0.626666667,0.58,0.74,0.406666667,0.76,0.506666667,0.766666667,0.58,0.666666667,0.586666667,0.653333333,0.7,0.693333333,0.82,0.726666667,0.586666667,0.726666667,0.706666667,0.726666667,0.826666667,0.68,0.333333333,0.7,0.333333333,0.673333333,0.34,0.72,0.333333333,0
0.66,0.34,0.666666667,0.413333333,0.613333333,0.42,0.6,0.506666667,0.6,0.58,0.706666667,0.406666667,0.726666667,0.506666667,0.733333333,0.573333333,0.633333333,0.586666667,0.626666667,0.72,0.626666667,0.84,0.693333333,0.586666667,0.693333333,0.726666667,0.706666667,0.846666667,0.646666667,0.326666667,0.666666667,0.326666667,0.633333333,0.333333333,0.686666667,0.333333333,0
0.66,0.34,0.666666667,0.413333333,0.613333333,0.42,0.6,0.506666667,0.6,0.58,0.706666667,0.406666667,0.726666667,0.506666667,0.733333333,0.573333333,0.633333333,0.586666667,0.626666667,0.72,0.626666667,0.84,0.693333333,0.586666667,0.693333333,0.726666667,0.706666667,0.846666667,0.646666667,0.326666667,0.666666667,0.326666667,0.633333333,0.333333333,0.686666667,0.333333333,0
0.66,0.34,0.666666667,0.413333333,0.613333333,0.42,0.6,0.506666667,0.6,0.58,0.706666667,0.406666667,0.726666667,0.506666667,0.733333333,0.573333333,0.633333333,0.586666667,0.626666667,0.72,0.626666667,0.84,0.693333333,0.586666667,0.693333333,0.726666667,0.706666667,0.846666667,0.646666667,0.326666667,0.666666667,0.326666667,0.633333333,0.333333333,0.686666667,0.333333333,0
0.66,0.34,0.666666667,0.413333333,0.613333333,0.42,0.6,0.506666667,0.6,0.58,0.706666667,0.406666667,0.726666667,0.506666667,0.733333333,0.573333333,0.633333333,0.586666667,0.626666667,0.72,0.626666667,0.84,0.693333333,0.586666667,0.693333333,0.726666667,0.706666667,0.846666667,0.646666667,0.326666667,0.666666667,0.326666667,0.633333333,0.333333333,0.686666667,0.333333333,0
0.66,0.34,0.666666667,0.413333333,0.613333333,0.42,0.6,0.506666667,0.6,0.58,0.706666667,0.406666667,0.726666667,0.506666667,0.733333333,0.573333333,0.633333333,0.586666667,0.626666667,0.72,0.626666667,0.84,0.693333333,0.586666667,0.693333333,0.726666667,0.706666667,0.846666667,0.646666667,0.326666667,0.666666667,0.326666667,0.633333333,0.333333333,0.686666667,0.333333333,0
0.66,0.34,0.666666667,0.413333333,0.613333333,0.42,0.6,0.506666667,0.6,0.58,0.706666667,0.406666667,0.726666667,0.506666667,0.733333333,0.573333333,0.633333333,0.586666667,0.626666667,0.72,0.626666667,0.84,0.693333333,0.586666667,0.693333333,0.726666667,0.706666667,0.846666667,0.646666667,0.326666667,0.666666667,0.326666667,0.633333333,0.333333333,0.686666667,0.333333333,0
0.66,0.34,0.666666667,0.413333333,0.613333333,0.42,0.6,0.506666667,0.6,0.58,0.706666667,0.406666667,0.726666667,0.506666667,0.733333333,0.573333333,0.633333333,0.586666667,0.626666667,0.72,0.626666667,0.84,0.693333333,0.586666667,0.693333333,0.726666667,0.706666667,0.846666667,0.646666667,0.326666667,0.666666667,0.326666667,0.633333333,0.333333333,0.686666667,0.333333333,0
0.66,0.34,0.666666667,0.413333333,0.613333333,0.42,0.6,0.506666667,0.6,0.58,0.706666667,0.406666667,0.726666667,0.506666667,0.733333333,0.573333333,0.633333333,0.586666667,0.626666667,0.72,0.626666667,0.84,0.693333333,0.586666667,0.693333333,0.726666667,0.706666667,0.846666667,0.646666667,0.326666667,0.666666667,0.326666667,0.633333333,0.333333333,0.686666667,0.333333333,0
0.66,0.34,0.666666667,0.413333333,0.613333333,0.42,0.6,0.506666667,0.6,0.58,0.706666667,0.406666667,0.726666667,0.506666667,0.733333333,0.573333333,0.633333333,0.586666667,0.626666667,0.72,0.626666667,0.84,0.693333333,0.586666667,0.693333333,0.726666667,0.706666667,0.846666667,0.646666667,0.326666667,0.666666667,0.326666667,0.633333333,0.333333333,0.686666667,0.333333333,0
0.66,0.34,0.666666667,0.413333333,0.613333333,0.42,0.6,0.506666667,0.6,0.58,0.706666667,0.406666667,0.726666667,0.506666667,0.733333333,0.573333333,0.633333333,0.586666667,0.626666667,0.72,0.626666667,0.84,0.693333333,0.586666667,0.693333333,0.726666667,0.706666667,0.846666667,0.646666667,0.326666667,0.666666667,0.326666667,0.633333333,0.333333333,0.686666667,0.333333333,0
0.66,0.34,0.666666667,0.413333333,0.613333333,0.42,0.6,0.506666667,0.6,0.58,0.706666667,0.406666667,0.726666667,0.506666667,0.733333333,0.573333333,0.633333333,0.586666667,0.626666667,0.72,0.626666667,0.84,0.693333333,0.586666667,0.693333333,0.726666667,0.706666667,0.846666667,0.646666667,0.326666667,0.666666667,0.326666667,0.633333333,0.333333333,0.686666667,0.333333333,0
0.66,0.34,0.666666667,0.413333333,0.613333333,0.42,0.6,0.506666667,0.6,0.58,0.706666667,0.406666667,0.726666667,0.506666667,0.733333333,0.573333333,0.633333333,0.586666667,0.626666667,0.72,0.626666667,0.84,0.693333333,0.586666667,0.693333333,0.726666667,0.706666667,0.846666667,0.646666667,0.326666667,0.666666667,0.326666667,0.633333333,0.333333333,0.686666667,0.333333333,0
0.66,0.34,0.666666667,0.413333333,0.613333333,0.42,0.6,0.506666667,0.6,0.58,0.706666667,0.406666667,0.726666667,0.506666667,0.733333333,0.573333333,0.633333333,0.586666667,0.626666667,0.72,0.626666667,0.84,0.693333333,0.586666667,0.693333333,0.726666667,0.706666667,0.846666667,0.646666667,0.326666667,0.666666667,0.326666667,0.633333333,0.333333333,0.686666667,0.333333333,0
0.66,0.34,0.666666667,0.413333333,0.613333333,0.42,0.6,0.506666667,0.6,0.58,0.706666667,0.406666667,0.726666667,0.506666667,0.733333333,0.573333333,0.633333333,0.586666667,0.626666667,0.72,0.626666667,0.84,0.693333333,0.586666667,0.693333333,0.726666667,0.706666667,0.846666667,0.646666667,0.326666667,0.666666667,0.326666667,0.633333333,0.333333333,0.686666667,0.333333333,0
0.66,0.34,0.666666667,0.413333333,0.613333333,0.42,0.6,0.506666667,0.6,0.58,0.706666667,0.406666667,0.726666667,0.506666667,0.733333333,0.573333333,0.633333333,0.586666667,0.626666667,0.72,0.626666667,0.84,0.693333333,0.586666667,0.693333333,0.726666667,0.706666667,0.846666667,0.646666667,0.326666667,0.666666667,0.326666667,0.633333333,0.333333333,0.686666667,0.333333333,0
0.66,0.34,0.666666667,0.413333333,0.613333333,0.42,0.6,0.506666667,0.6,0.58,0.706666667,0.406666667,0.726666667,0.506666667,0.733333333,0.573333333,0.633333333,0.586666667,0.626666667,0.72,0.626666667,0.84,0.693333333,0.586666667,0.693333333,0.726666667,0.706666667,0.846666667,0.646666667,0.326666667,0.666666667,0.326666667,0.633333333,0.333333333,0.686666667,0.333333333,0
0.66,0.34,0.666666667,0.413333333,0.613333333,0.42,0.6,0.506666667,0.6,0.58,0.706666667,0.406666667,0.726666667,0.506666667,0.733333333,0.573333333,0.633333333,0.586666667,0.626666667,0.72,0.626666667,0.84,0.693333333,0.586666667,0.693333333,0.726666667,0.706666667,0.846666667,0.646666667,0.326666667,0.666666667,0.326666667,0.633333333,0.333333333,0.686666667,0.333333333,0
0.66,0.34,0.666666667,0.413333333,0.613333333,0.42,0.6,0.506666667,0.6,0.58,0.706666667,0.406666667,0.726666667,0.506666667,0.733333333,0.573333333,0.633333333,0.586666667,0.626666667,0.72,0.626666667,0.84,0.693333333,0.586666667,0.693333333,0.726666667,0.706666667,0.846666667,0.646666667,0.326666667,0.666666667,0.326666667,0.633333333,0.333333333,0.686666667,0.333333333,0
0.62,0.34,0.64,0.406666667,0.593333333,0.413333333,0.58,0.506666667,0.58,0.58,0.68,0.4,0.706666667,0.5,0.713333333,0.58,0.613333333,0.586666667,0.613333333,0.72,0.62,0.84,0.666666667,0.58,0.66,0.72,0.646666667,0.846666667,0.606666667,0.333333333,0.626666667,0.326666667,0.6,0.34,0.653333333,0.326666667,0
0.62,0.34,0.64,0.406666667,0.593333333,0.413333333,0.58,0.506666667,0.58,0.58,0.68,0.4,0.706666667,0.5,0.713333333,0.58,0.613333333,0.586666667,0.613333333,0.72,0.62,0.84,0.666666667,0.58,0.66,0.72,0.646666667,0.846666667,0.606666667,0.333333333,0.626666667,0.326666667,0.6,0.34,0.653333333,0.326666667,0
0.62,0.34,0.64,0.406666667,0.593333333,0.413333333,0.58,0.506666667,0.58,0.58,0.68,0.4,0.706666667,0.5,0.713333333,0.58,0.613333333,0.586666667,0.613333333,0.72,0.62,0.84,0.666666667,0.58,0.66,0.72,0.646666667,0.846666667,0.606666667,0.333333333,0.626666667,0.326666667,0.6,0.34,0.653333333,0.326666667,0
0.62,0.34,0.64,0.406666667,0.593333333,0.413333333,0.58,0.506666667,0.58,0.58,0.68,0.4,0.706666667,0.5,0.713333333,0.58,0.613333333,0.586666667,0.613333333,0.72,0.62,0.84,0.666666667,0.58,0.66,0.72,0.646666667,0.846666667,0.606666667,0.333333333,0.626666667,0.326666667,0.6,0.34,0.653333333,0.326666667,0
0.62,0.34,0.64,0.406666667,0.593333333,0.413333333,0.58,0.506666667,0.58,0.58,0.68,0.4,0.706666667,0.5,0.713333333,0.58,0.613333333,0.586666667,0.613333333,0.72,0.62,0.84,0.666666667,0.58,0.66,0.72,0.646666667,0.846666667,0.606666667,0.333333333,0.626666667,0.326666667,0.6,0.34,0.653333333,0.326666667,0
0.62,0.34,0.64,0.406666667,0.593333333,0.413333333,0.58,0.506666667,0.58,0.58,0.68,0.4,0.706666667,0.5,0.713333333,0.58,0.613333333,0.586666667,0.613333333,0.72,0.62,0.84,0.666666667,0.58,0.66,0.72,0.646666667,0.846666667,0.606666667,0.333333333,0.626666667,0.326666667,0.6,0.34,0.653333333,0.326666667,0
0.62,0.34,0.64,0.406666667,0.593333333,0.413333333,0.58,0.506666667,0.58,0.58,0.68,0.4,0.706666667,0.5,0.713333333,0.58,0.613333333,0.586666667,0.613333333,0.72,0.62,0.84,0.666666667,0.58,0.66,0.72,0.646666667,0.846666667,0.606666667,0.333333333,0.626666667,0.326666667,0.6,0.34,0.653333333,0.326666667,0
0.62,0.34,0.64,0.406666667,0.593333333,0.413333333,0.58,0.506666667,0.58,0.58,0.68,0.4,0.706666667,0.5,0.713333333,0.58,0.613333333,0.586666667,0.613333333,0.72,0.62,0.84,0.666666667,0.58,0.66,0.72,0.646666667,0.846666667,0.606666667,0.333333333,0.626666667,0.326666667,0.6,0.34,0.653333333,0.326666667,0
0.62,0.34,0.64,0.406666667,0.593333333,0.413333333,0.58,0.506666667,0.58,0.58,0.68,0.4,0.706666667,0.5,0.713333333,0.58,0.613333333,0.586666667,0.613333333,0.72,0.62,0.84,0.666666667,0.58,0.66,0.72,0.646666667,0.846666667,0.606666667,0.333333333,0.626666667,0.326666667,0.6,0.34,0.653333333,0.326666667,0
0.62,0.34,0.64,0.406666667,0.593333333,0.413333333,0.58,0.506666667,0.58,0.58,0.68,0.4,0.706666667,0.5,0.713333333,0.58,0.613333333,0.586666667,0.613333333,0.72,0.62,0.84,0.666666667,0.58,0.66,0.72,0.646666667,0.846666667,0.606666667,0.333333333,0.626666667,0.326666667,0.6,0.34,0.653333333,0.326666667,0
0.62,0.34,0.64,0.406666667,0.593333333,0.413333333,0.58,0.506666667,0.58,0.58,0.68,0.4,0.706666667,0.5,0.713333333,0.58,0.613333333,0.586666667,0.613333333,0.72,0.62,0.84,0.666666667,0.58,0.66,0.72,0.646666667,0.846666667,0.606666667,0.333333333,0.626666667,0.326666667,0.6,0.34,0.653333333,0.326666667,0
0.62,0.34,0.64,0.406666667,0.593333333,0.413333333,0.58,0.506666667,0.58,0.58,0.68,0.4,0.706666667,0.5,0.713333333,0.58,0.613333333,0.586666667,0.613333333,0.72,0.62,0.84,0.666666667,0.58,0.66,0.72,0.646666667,0.846666667,0.606666667,0.333333333,0.626666667,0.326666667,0.6,0.34,0.653333333,0.326666667,0
0.62,0.34,0.64,0.406666667,0.593333333,0.413333333,0.58,0.506666667,0.58,0.58,0.68,0.4,0.706666667,0.5,0.713333333,0.58,0.613333333,0.586666667,0.613333333,0.72,0.62,0.84,0.666666667,0.58,0.66,0.72,0.646666667,0.846666667,0.606666667,0.333333333,0.626666667,0.326666667,0.6,0.34,0.653333333,0.326666667,0
0.62,0.34,0.64,0.406666667,0.593333333,0.413333333,0.58,0.506666667,0.58,0.58,0.68,0.4,0.706666667,0.5,0.713333333,0.58,0.613333333,0.586666667,0.613333333,0.72,0.62,0.84,0.666666667,0.58,0.66,0.72,0.646666667,0.846666667,0.606666667,0.333333333,0.626666667,0.326666667,0.6,0.34,0.653333333,0.326666667,0
0.62,0.34,0.64,0.406666667,0.593333333,0.413333333,0.58,0.506666667,0.58,0.58,0.68,0.4,0.706666667,0.5,0.713333333,0.58,0.613333333,0.586666667,0.613333333,0.72,0.62,0.84,0.666666667,0.58,0.66,0.72,0.646666667,0.846666667,0.606666667,0.333333333,0.626666667,0.326666667,0.6,0.34,0.653333333,0.326666667,0
0.62,0.34,0.64,0.406666667,0.593333333,0.413333333,0.58,0.506666667,0.58,0.58,0.68,0.4,0.706666667,0.5,0.713333333,0.58,0.613333333,0.586666667,0.613333333,0.72,0.62,0.84,0.666666667,0.58,0.66,0.72,0.646666667,0.846666667,0.606666667,0.333333333,0.626666667,0.326666667,0.6,0.34,0.653333333,0.326666667,0
0.62,0.34,0.64,0.406666667,0.593333333,0.413333333,0.58,0.506666667,0.58,0.58,0.68,0.4,0.706666667,0.5,0.713333333,0.58,0.613333333,0.586666667,0.613333333,0.72,0.62,0.84,0.666666667,0.58,0.66,0.72,0.646666667,0.846666667,0.606666667,0.333333333,0.626666667,0.326666667,0.6,0.34,0.653333333,0.326666667,0
0.62,0.34,0.64,0.406666667,0.593333333,0.413333333,0.58,0.506666667,0.58,0.58,0.68,0.4,0.706666667,0.5,0.713333333,0.58,0.613333333,0.586666667,0.613333333,0.72,0.62,0.84,0.666666667,0.58,0.66,0.72,0.646666667,0.846666667,0.606666667,0.333333333,0.626666667,0.326666667,0.6,0.34,0.653333333,0.326666667,0
0.62,0.333333333,0.633333333,0.4,0.586666667,0.406666667,0.566666667,0.5,0.566666667,0.58,0.686666667,0.4,0.693333333,0.5,0.68,0.573333333,0.586666667,0.586666667,0.58,0.726666667,0.593333333,0.86,0.653333333,0.586666667,0.653333333,0.726666667,0.646666667,0.86,0.606666667,0.32,0.626666667,0.313333333,0.6,0.326666667,0.653333333,0.32,0
0.62,0.333333333,0.633333333,0.4,0.586666667,0.406666667,0.566666667,0.5,0.566666667,0.58,0.686666667,0.4,0.693333333,0.5,0.68,0.573333333,0.586666667,0.586666667,0.58,0.726666667,0.593333333,0.86,0.653333333,0.586666667,0.653333333,0.726666667,0.646666667,0.86,0.606666667,0.32,0.626666667,0.313333333,0.6,0.326666667,0.653333333,0.32,0
0.62,0.333333333,0.633333333,0.4,0.586666667,0.406666667,0.566666667,0.5,0.566666667,0.58,0.686666667,0.4,0.693333333,0.5,0.68,0.573333333,0.586666667,0.586666667,0.58,0.726666667,0.593333333,0.86,0.653333333,0.586666667,0.653333333,0.726666667,0.646666667,0.86,0.606666667,0.32,0.626666667,0.313333333,0.6,0.326666667,0.653333333,0.32,0
0.62,0.333333333,0.633333333,0.4,0.586666667,0.406666667,0.566666667,0.5,0.566666667,0.58,0.686666667,0.4,0.693333333,0.5,0.68,0.573333333,0.586666667,0.586666667,0.58,0.726666667,0.593333333,0.86,0.653333333,0.586666667,0.653333333,0.726666667,0.646666667,0.86,0.606666667,0.32,0.626666667,0.313333333,0.6,0.326666667,0.653333333,0.32,0
0.62,0.333333333,0.633333333,0.4,0.586666667,0.406666667,0.566666667,0.5,0.566666667,0.58,0.686666667,0.4,0.693333333,0.5,0.68,0.573333333,0.586666667,0.586666667,0.58,0.726666667,0.593333333,0.86,0.653333333,0.586666667,0.653333333,0.726666667,0.646666667,0.86,0.606666667,0.32,0.626666667,0.313333333,0.6,0.326666667,0.653333333,0.32,0
0.62,0.333333333,0.633333333,0.4,0.586666667,0.406666667,0.566666667,0.5,0.566666667,0.58,0.686666667,0.4,0.693333333,0.5,0.68,0.573333333,0.586666667,0.586666667,0.58,0.726666667,0.593333333,0.86,0.653333333,0.586666667,0.653333333,0.726666667,0.646666667,0.86,0.606666667,0.32,0.626666667,0.313333333,0.6,0.326666667,0.653333333,0.32,0
0.62,0.333333333,0.633333333,0.4,0.586666667,0.406666667,0.566666667,0.5,0.566666667,0.58,0.686666667,0.4,0.693333333,0.5,0.68,0.573333333,0.586666667,0.586666667,0.58,0.726666667,0.593333333,0.86,0.653333333,0.586666667,0.653333333,0.726666667,0.646666667,0.86,0.606666667,0.32,0.626666667,0.313333333,0.6,0.326666667,0.653333333,0.32,0
0.62,0.333333333,0.633333333,0.4,0.586666667,0.406666667,0.566666667,0.5,0.566666667,0.58,0.686666667,0.4,0.693333333,0.5,0.68,0.573333333,0.586666667,0.586666667,0.58,0.726666667,0.593333333,0.86,0.653333333,0.586666667,0.653333333,0.726666667,0.646666667,0.86,0.606666667,0.32,0.626666667,0.313333333,0.6,0.326666667,0.653333333,0.32,0
0.62,0.333333333,0.633333333,0.4,0.586666667,0.406666667,0.566666667,0.5,0.566666667,0.58,0.686666667,0.4,0.693333333,0.5,0.68,0.573333333,0.586666667,0.586666667,0.58,0.726666667,0.593333333,0.86,0.653333333,0.586666667,0.653333333,0.726666667,0.646666667,0.86,0.606666667,0.32,0.626666667,0.313333333,0.6,0.326666667,0.653333333,0.32,0
0.62,0.333333333,0.633333333,0.4,0.586666667,0.406666667,0.566666667,0.5,0.566666667,0.58,0.686666667,0.4,0.693333333,0.5,0.68,0.573333333,0.586666667,0.586666667,0.58,0.726666667,0.593333333,0.86,0.653333333,0.586666667,0.653333333,0.726666667,0.646666667,0.86,0.606666667,0.32,0.626666667,0.313333333,0.6,0.326666667,0.653333333,0.32,0
0.62,0.333333333,0.633333333,0.4,0.586666667,0.406666667,0.566666667,0.5,0.566666667,0.58,0.686666667,0.4,0.693333333,0.5,0.68,0.573333333,0.586666667,0.586666667,0.58,0.726666667,0.593333333,0.86,0.653333333,0.586666667,0.653333333,0.726666667,0.646666667,0.86,0.606666667,0.32,0.626666667,0.313333333,0.6,0.326666667,0.653333333,0.32,0
